TransactionID,AccountID,TransactionType,Amount,TransactionDate
10235,4295,Deposit,1574.63,2023-04-23
10236,4366,Withdrawal,6114.42,2023-11-23
10237,333,Transfer,1483.17,2023-07-15
10238,2836,Payment,9871.47,2025-04-24
10239,4052,Payment,1968.63,2022-12-20
10240,2390,Payment,2800.37,2025-01-09
10241,2317,Payment,2772.26,2024-11-01
10242,500,Transfer,4212.72,2022-07-23
10243,3106,Payment,9502.21,2023-02-28
10244,2203,Transfer,7936.6,2024-01-04
10245,976,Withdrawal,6706.44,2023-04-30
10246,4628,Withdrawal,7922.01,2023-02-09
10247,1227,Withdrawal,8367.23,2023-08-13
10248,1688,Deposit,1160.94,2025-01-15
10249,3518,Payment,3425.01,2024-10-27
10250,1025,Deposit,9440.09,2023-12-16
10251,1136,Payment,8272.91,2024-08-07
10252,1883,Deposit,6771.79,2023-06-12
10253,3754,Transfer,2357.17,2023-05-28
10254,24,Transfer,1874.26,2023-04-07
10255,866,Withdrawal,8939.35,2023-07-17
10256,2413,Deposit,2732.09,2023-05-22
10257,1201,Transfer,9851.19,2024-02-19
10258,4912,Payment,6452.23,2022-07-02
10259,1126,Payment,8310.89,2023-07-03
10260,4951,Deposit,7017.21,2025-03-03
10261,2191,Withdrawal,6528.4,2023-08-26
10262,4525,Transfer,5742.48,2024-07-03
10263,71,Withdrawal,7273.98,2023-10-02
10264,2622,Deposit,3576.32,2023-11-01
10265,2865,Withdrawal,4272.23,2024-11-07
10266,86,Withdrawal,2989.24,2024-01-27
10267,4073,Payment,3284.13,2023-08-23
10268,4710,Deposit,9913.63,2023-07-29
10269,2845,Deposit,8037.32,2024-11-04
10270,1662,Payment,6088.66,2024-06-14
10271,3129,Deposit,62.78,2025-03-29
10272,3013,Deposit,4014.6,2023-09-09
10273,1094,Withdrawal,3248.47,2022-09-22
10274,887,Withdrawal,2369.0,2023-03-09
10275,3270,Deposit,4707.98,2022-06-05
10276,2984,Payment,224.43,2023-12-11
10277,3321,Payment,3338.84,2024-10-27
10278,2194,Withdrawal,4199.39,2024-09-22
10279,2358,Deposit,4277.2,2023-05-06
10280,2346,Deposit,1069.43,2023-10-21
10281,31,Payment,5745.01,2022-08-06
10282,1601,Deposit,9152.95,2023-10-24
10283,3661,Withdrawal,4022.7,2023-10-19
10284,1798,Transfer,1294.01,2024-03-04
10285,2213,Payment,9427.24,2023-12-28
10286,1220,Transfer,8633.43,2024-02-18
10287,4473,Transfer,5955.49,2023-11-10
10288,3550,Withdrawal,9321.2,2024-07-11
10289,4757,Transfer,7295.73,2023-05-21
10290,4808,Transfer,1764.51,2023-01-03
10291,1924,Withdrawal,4333.49,2025-03-21
10292,1879,Withdrawal,5294.2,2025-04-10
10293,120,Withdrawal,9898.49,2025-03-14
10294,3457,Transfer,4545.81,2023-01-31
10295,2087,Withdrawal,1119.33,2023-06-15
10296,3511,Deposit,3954.65,2025-04-07
10297,2545,Deposit,5024.66,2023-09-18
10298,3353,Withdrawal,2805.21,2023-11-03
10299,3868,Transfer,7939.38,2023-04-16
10300,241,Payment,3040.23,2025-04-01
10301,4171,Deposit,3087.06,2024-08-30
10302,1390,Transfer,7554.39,2024-04-24
10303,3572,Payment,8685.24,2022-09-11
10304,3109,Withdrawal,320.29,2023-01-04
10305,4429,Deposit,5678.29,2024-07-24
10306,3910,Deposit,973.97,2024-01-05
10307,3831,Transfer,6935.11,2025-04-02
10308,3903,Deposit,3167.08,2024-10-21
10309,3700,Transfer,7775.51,2024-09-18
10310,1343,Payment,5478.93,2023-11-05
10311,3622,Payment,8990.2,2023-03-11
10312,4754,Deposit,5089.97,2023-08-12
10313,445,Transfer,6138.01,2023-02-06
10314,2246,Payment,724.55,2023-02-16
10315,2433,Deposit,8884.64,2023-06-27
10316,1401,Transfer,8495.73,2025-03-14
10317,2998,Deposit,6764.8,2024-07-03
10318,3798,Transfer,7298.76,2022-09-20
10319,545,Withdrawal,1991.07,2022-05-27
10320,4996,Payment,1990.25,2025-03-10
10321,4448,Transfer,6886.72,2022-08-09
10322,3734,Withdrawal,8451.43,2024-04-12
10323,136,Withdrawal,6763.3,2023-03-20
10324,4810,Withdrawal,3104.07,2023-01-20
10325,4718,Transfer,3474.65,2024-07-24
10326,2970,Withdrawal,5646.56,2022-08-03
10327,4385,Transfer,845.18,2022-09-18
10328,3862,Transfer,9423.16,2023-01-17
10329,3329,Withdrawal,7507.3,2023-08-23
10330,388,Withdrawal,2829.08,2022-06-29
10331,384,Withdrawal,4820.16,2022-08-11
10332,503,Deposit,533.9,2023-01-09
10333,1792,Deposit,5704.24,2023-06-27
10334,315,Transfer,8095.87,2023-02-15
10335,3884,Deposit,1908.12,2024-01-28
10336,1510,Withdrawal,6213.65,2023-06-30
10337,159,Deposit,5557.08,2024-03-26
10338,4554,Transfer,8782.88,2023-08-11
10339,3733,Transfer,1575.05,2023-12-06
10340,2737,Withdrawal,5299.57,2024-02-18
10341,2572,Transfer,8691.93,2024-02-07
10342,2109,Withdrawal,517.4,2024-05-20
10343,3417,Deposit,4234.9,2023-06-03
10344,3221,Transfer,7578.3,2023-06-23
10345,4443,Transfer,9786.8,2025-05-07
10346,3192,Deposit,5016.8,2023-11-11
10347,1972,Transfer,2795.56,2024-03-24
10348,1940,Transfer,7145.46,2022-06-06
10349,1742,Deposit,2660.42,2025-05-05
10350,3739,Payment,56.46,2025-01-29
10351,4595,Deposit,6938.93,2024-04-03
10352,2782,Payment,3139.23,2023-07-29
10353,2349,Payment,929.94,2023-09-13
10354,811,Deposit,4232.82,2025-03-25
10355,1295,Withdrawal,330.55,2023-06-07
10356,1040,Payment,6725.94,2023-06-13
10357,2455,Payment,8287.0,2022-12-06
10358,3333,Deposit,9347.5,2023-09-13
10359,1329,Deposit,966.37,2025-01-06
10360,3353,Transfer,9736.66,2023-10-29
10361,3011,Transfer,811.67,2024-06-28
10362,4163,Deposit,7015.44,2023-06-23
10363,4440,Payment,4102.78,2024-07-17
10364,875,Transfer,3819.78,2022-07-06
10365,3679,Withdrawal,9014.11,2022-06-14
10366,3171,Deposit,8710.8,2022-10-02
10367,4947,Withdrawal,8722.56,2023-03-05
10368,2875,Deposit,1971.82,2024-11-13
10369,4637,Payment,8597.75,2024-01-01
10370,219,Transfer,2692.13,2023-11-24
10371,1013,Transfer,4500.66,2025-01-11
10372,2297,Deposit,2215.58,2025-02-06
10373,3237,Deposit,9513.18,2024-11-29
10374,615,Transfer,3506.91,2024-11-14
10375,4930,Transfer,1657.16,2022-06-16
10376,2480,Transfer,9717.78,2022-09-14
10377,4350,Withdrawal,4398.01,2022-06-05
10378,671,Transfer,3666.92,2023-02-16
10379,346,Withdrawal,9284.74,2025-01-18
10380,801,Withdrawal,9451.22,2024-06-02
10381,3464,Withdrawal,238.81,2022-08-10
10382,4954,Deposit,952.99,2025-03-30
10383,2377,Transfer,1231.17,2024-10-10
10384,4424,Deposit,1571.18,2023-05-14
10385,3189,Deposit,8780.77,2025-03-10
10386,3006,Payment,9718.56,2024-06-08
10387,2018,Payment,7660.43,2024-08-27
10388,3551,Payment,2170.34,2023-08-29
10389,1285,Withdrawal,9603.48,2022-07-24
10390,4114,Transfer,4033.03,2022-11-26
10391,2027,Transfer,5881.09,2023-05-13
10392,4221,Transfer,5465.47,2023-05-07
10393,4087,Deposit,2141.01,2022-12-07
10394,2465,Deposit,8141.93,2023-04-03
10395,3389,Deposit,3370.53,2024-05-18
10396,1518,Transfer,9423.64,2025-03-30
10397,3342,Transfer,5467.28,2023-04-30
10398,1975,Transfer,5963.36,2025-03-17
10399,1635,Payment,2963.48,2022-09-01
10400,658,Transfer,5991.59,2023-02-07
10401,4420,Payment,9709.07,2023-03-12
10402,2470,Transfer,8758.41,2023-01-22
10403,1190,Transfer,4627.3,2025-04-11
10404,881,Transfer,9978.64,2024-11-02
10405,2304,Deposit,4870.51,2023-07-02
10406,4338,Payment,9006.21,2024-10-17
10407,197,Deposit,1934.02,2023-12-16
10408,3446,Withdrawal,5076.21,2023-06-24
10409,4115,Payment,5855.99,2022-12-24
10410,3736,Withdrawal,9002.75,2025-01-25
10411,4306,Transfer,25.0,2025-02-21
10412,1565,Transfer,9603.82,2023-10-24
10413,4563,Payment,4454.52,2023-03-22
10414,4620,Payment,8111.99,2024-02-28
10415,3081,Withdrawal,6267.74,2023-09-20
10416,2134,Payment,600.71,2023-06-20
10417,4541,Payment,4167.84,2023-10-24
10418,1232,Payment,3298.65,2025-01-30
10419,1850,Payment,6820.62,2023-02-10
10420,2025,Deposit,2173.7,2024-03-26
10421,775,Transfer,9619.7,2024-07-24
10422,4322,Deposit,409.42,2023-02-15
10423,4500,Withdrawal,6211.61,2023-01-02
10424,855,Payment,4933.53,2023-08-09
10425,1179,Transfer,5014.99,2022-10-19
10426,1032,Transfer,1998.8,2025-04-07
10427,1354,Payment,7843.36,2023-02-18
10428,3522,Deposit,7556.51,2023-11-24
10429,4005,Transfer,6720.31,2024-05-03
10430,1162,Payment,3184.78,2022-11-13
10431,4413,Transfer,7132.26,2024-09-27
10432,1700,Payment,6673.11,2024-04-29
10433,785,Withdrawal,2286.47,2024-11-09
10434,869,Withdrawal,5335.08,2023-04-14
10435,1054,Deposit,608.34,2024-12-11
10436,3220,Deposit,8810.44,2024-03-25
10437,1428,Withdrawal,7727.65,2025-02-19
10438,2085,Payment,5585.54,2024-11-02
10439,1544,Transfer,3193.04,2024-07-05
10440,2705,Deposit,3993.61,2023-04-09
10441,2467,Deposit,482.39,2023-09-03
10442,4774,Withdrawal,9749.73,2023-12-07
10443,930,Payment,721.27,2022-10-02
10444,2897,Payment,6770.47,2025-01-10
10445,791,Withdrawal,5911.54,2025-03-29
10446,4916,Withdrawal,320.13,2023-01-17
10447,468,Transfer,1403.97,2023-06-19
10448,2143,Payment,5679.82,2023-01-22
10449,4282,Withdrawal,383.5,2022-05-12
10450,2517,Withdrawal,5761.8,2022-06-15
10451,2482,Transfer,144.11,2022-09-07
10452,2639,Payment,9897.38,2024-09-07
10453,3247,Transfer,1215.64,2022-08-07
10454,2287,Payment,5438.65,2024-12-17
10455,2104,Withdrawal,4427.65,2025-03-27
10456,934,Transfer,8195.84,2024-06-14
10457,2431,Deposit,5985.47,2024-12-03
10458,2218,Deposit,6385.35,2023-03-14
10459,1401,Deposit,4100.31,2024-02-02
10460,2222,Payment,8620.89,2023-06-26
10461,4754,Transfer,6138.66,2024-11-03
10462,1335,Withdrawal,7057.95,2025-01-29
10463,1196,Deposit,4916.29,2022-05-25
10464,3959,Deposit,8922.82,2024-01-16
10465,3474,Deposit,4516.35,2022-06-13
10466,1781,Payment,7219.93,2024-12-19
10467,2167,Deposit,2594.83,2022-11-10
10468,88,Payment,2671.09,2023-07-01
10469,1453,Deposit,295.24,2023-07-26
10470,3511,Payment,4880.15,2025-02-23
10471,3378,Deposit,4005.5,2022-07-04
10472,2217,Transfer,265.92,2024-12-03
10473,1936,Transfer,7996.2,2023-08-03
10474,4196,Transfer,699.95,2024-11-07
10475,3522,Deposit,6390.67,2022-08-24
10476,4895,Payment,3814.76,2022-05-16
10477,1493,Payment,3246.3,2024-10-06
10478,3810,Withdrawal,5631.34,2023-01-21
10479,2024,Withdrawal,8649.7,2024-11-12
10480,2411,Payment,6404.1,2022-12-12
10481,1469,Payment,282.36,2023-03-18
10482,2164,Payment,3321.98,2023-05-14
10483,3968,Deposit,9824.5,2024-04-21
10484,3248,Withdrawal,4973.38,2022-07-19
10485,2222,Transfer,1657.13,2022-12-02
10486,1734,Transfer,5040.91,2024-11-23
10487,2844,Transfer,2299.06,2024-07-19
10488,471,Deposit,8359.93,2023-11-08
10489,1002,Transfer,2104.92,2024-12-10
10490,3902,Deposit,8761.81,2024-10-08
10491,1471,Deposit,7232.18,2024-04-11
10492,2226,Payment,5845.71,2023-04-23
10493,4991,Withdrawal,5476.37,2023-10-03
10494,1273,Payment,4915.1,2024-07-31
10495,4844,Payment,8510.53,2023-12-24
10496,4476,Transfer,6734.94,2025-05-03
10497,1573,Payment,711.23,2024-01-21
10498,4943,Deposit,218.61,2024-07-30
10499,2676,Withdrawal,6471.15,2024-11-01
10500,747,Deposit,8450.11,2023-11-16
10501,1133,Withdrawal,6255.91,2023-01-21
10502,4723,Withdrawal,5860.54,2025-03-08
10503,3557,Payment,8159.61,2022-08-23
10504,1086,Transfer,7001.63,2022-10-18
10505,3943,Deposit,7176.61,2024-10-02
10506,271,Deposit,1115.76,2023-03-26
10507,4565,Deposit,2206.19,2025-03-30
10508,2233,Withdrawal,1129.63,2022-06-14
10509,2058,Payment,9574.75,2023-07-04
10510,4491,Transfer,8454.88,2023-07-01
10511,2659,Deposit,1627.23,2024-03-08
10512,324,Deposit,2489.39,2023-08-08
10513,1135,Payment,9798.23,2024-01-21
10514,2764,Payment,2236.72,2024-12-10
10515,777,Deposit,9103.09,2023-10-08
10516,2456,Deposit,2074.84,2023-06-28
10517,279,Transfer,2489.34,2024-05-19
10518,2801,Withdrawal,863.19,2024-08-05
10519,1862,Withdrawal,6882.95,2025-04-27
10520,2787,Deposit,7661.61,2023-12-05
10521,3549,Payment,4716.51,2023-03-16
10522,196,Transfer,8320.23,2023-03-02
10523,1196,Withdrawal,5403.66,2023-04-19
10524,4160,Deposit,9027.69,2023-11-05
10525,2572,Deposit,336.94,2025-03-04
10526,969,Payment,2662.81,2023-02-09
10527,2471,Transfer,9114.49,2025-01-10
10528,2855,Deposit,3683.99,2022-05-28
10529,2746,Withdrawal,8965.73,2023-01-29
10530,4744,Transfer,7798.67,2022-09-17
10531,4927,Payment,8023.67,2023-03-07
10532,1244,Withdrawal,4544.23,2025-02-06
10533,494,Payment,4403.28,2024-11-12
10534,493,Payment,8099.17,2023-10-05
10535,983,Transfer,9363.25,2023-05-15
10536,32,Payment,7325.57,2022-09-17
10537,1814,Withdrawal,1941.16,2024-04-12
10538,4362,Payment,4488.68,2023-05-11
10539,4321,Payment,9809.07,2022-09-12
10540,1223,Transfer,143.65,2024-01-29
10541,3905,Transfer,907.46,2025-01-03
10542,3139,Deposit,8986.81,2022-06-20
10543,2561,Withdrawal,9926.27,2025-01-27
10544,2201,Withdrawal,1945.31,2022-12-23
10545,4922,Transfer,8911.08,2023-06-28
10546,430,Withdrawal,4149.28,2023-07-24
10547,796,Deposit,9898.31,2023-08-24
10548,3855,Transfer,6479.85,2024-08-12
10549,995,Deposit,441.51,2023-02-05
10550,4854,Deposit,3175.09,2024-10-16
10551,524,Withdrawal,8929.89,2024-11-29
10552,4852,Transfer,6863.27,2023-08-11
10553,1826,Payment,9693.16,2023-07-10
10554,3155,Payment,7882.75,2022-07-19
10555,4411,Withdrawal,3581.15,2022-09-26
10556,4334,Payment,5833.23,2025-04-02
10557,3158,Transfer,7892.99,2023-03-05
10558,1528,Payment,4472.19,2024-08-16
10559,2222,Transfer,4485.23,2024-09-05
10560,3668,Withdrawal,3580.05,2024-02-12
10561,2671,Payment,7741.8,2022-05-26
10562,263,Transfer,1341.02,2024-08-15
10563,923,Transfer,3891.26,2023-11-03
10564,4202,Transfer,5659.28,2024-06-20
10565,341,Withdrawal,3549.95,2023-08-28
10566,4836,Payment,2949.22,2023-03-18
10567,2497,Deposit,6256.43,2022-08-08
10568,717,Transfer,7039.6,2023-03-10
10569,2200,Withdrawal,6986.93,2024-08-06
10570,2177,Payment,7064.82,2022-08-19
10571,2507,Transfer,7077.07,2024-05-11
10572,4830,Transfer,9422.81,2022-09-22
10573,3362,Deposit,2107.86,2024-09-29
10574,2321,Withdrawal,3212.66,2025-05-03
10575,3564,Deposit,839.06,2024-04-03
10576,2549,Deposit,2536.83,2022-09-01
10577,2376,Transfer,8881.83,2023-11-12
10578,3661,Deposit,9150.34,2024-04-15
10579,2208,Withdrawal,91.6,2024-01-16
10580,4890,Deposit,865.96,2025-04-08
10581,3776,Transfer,1037.41,2022-05-24
10582,1076,Payment,9865.76,2022-06-17
10583,1380,Transfer,5235.76,2023-06-16
10584,2746,Deposit,8470.92,2022-09-02
10585,3896,Transfer,4574.41,2022-05-17
10586,1741,Transfer,7489.76,2024-04-30
10587,3883,Payment,7157.05,2024-10-03
10588,3944,Deposit,1066.88,2023-04-01
10589,2403,Transfer,5841.06,2024-10-19
10590,477,Deposit,1996.83,2025-04-29
10591,1314,Deposit,897.04,2023-10-23
10592,3945,Payment,5655.81,2024-11-27
10593,455,Payment,8142.32,2024-01-03
10594,4779,Transfer,4322.19,2023-07-25
10595,3855,Deposit,3037.95,2024-07-07
10596,1023,Deposit,7490.92,2023-05-26
10597,231,Transfer,8397.95,2022-09-30
10598,4930,Deposit,3799.2,2023-02-21
10599,962,Withdrawal,1261.47,2025-03-13
10600,1916,Withdrawal,3046.18,2025-01-28
10601,3573,Payment,4020.88,2023-09-24
10602,4667,Transfer,2345.61,2023-01-22
10603,745,Transfer,7389.19,2024-03-02
10604,4838,Payment,5948.57,2022-08-15
10605,4524,Deposit,6675.39,2025-01-12
10606,2325,Payment,7957.8,2024-09-28
10607,1805,Payment,5408.1,2024-06-16
10608,1157,Deposit,9239.06,2023-09-26
10609,4150,Payment,964.91,2023-02-08
10610,2919,Transfer,6525.12,2023-04-19
10611,406,Payment,3681.71,2023-10-18
10612,551,Payment,6380.79,2022-07-20
10613,2135,Payment,5636.22,2023-09-11
10614,3202,Transfer,8454.95,2024-04-03
10615,339,Deposit,4734.33,2023-02-13
10616,4673,Payment,6046.97,2024-12-24
10617,2751,Deposit,6655.5,2023-04-27
10618,1628,Withdrawal,6243.67,2022-05-30
10619,3319,Deposit,1971.33,2022-10-04
10620,3053,Payment,6186.89,2023-01-16
10621,636,Payment,5461.97,2023-11-03
10622,2164,Transfer,5562.91,2023-02-17
10623,4477,Withdrawal,6181.34,2025-01-01
10624,472,Payment,8169.85,2023-01-25
10625,1605,Deposit,551.39,2023-09-30
10626,4448,Transfer,8194.82,2024-08-29
10627,3177,Transfer,5305.4,2024-12-05
10628,3968,Transfer,8659.53,2023-05-09
10629,4362,Transfer,5193.65,2025-01-27
10630,737,Payment,4666.43,2022-10-27
10631,383,Withdrawal,1694.6,2023-08-15
10632,1303,Payment,2314.32,2022-10-28
10633,3555,Payment,4630.15,2022-06-18
10634,1605,Payment,3010.81,2024-04-11
10635,1175,Deposit,9728.82,2023-09-09
10636,4659,Transfer,3080.93,2023-08-28
10637,2255,Withdrawal,7227.33,2022-10-08
10638,1452,Payment,8380.76,2024-06-27
10639,1742,Transfer,9415.14,2022-08-16
10640,2340,Payment,8225.36,2024-01-23
10641,2810,Transfer,8333.03,2022-09-07
10642,3843,Deposit,1286.29,2024-04-10
10643,4076,Withdrawal,733.69,2024-09-03
10644,2518,Deposit,4058.33,2022-11-07
10645,468,Payment,3327.92,2023-12-11
10646,4325,Deposit,4968.06,2025-01-24
10647,4971,Payment,6290.24,2024-06-11
10648,1387,Withdrawal,8268.06,2024-08-12
10649,2935,Transfer,2750.39,2025-04-04
10650,1543,Withdrawal,3988.71,2022-09-13
10651,50,Deposit,4775.42,2024-12-11
10652,3739,Withdrawal,3978.29,2024-05-20
10653,291,Deposit,5345.1,2023-07-08
10654,299,Withdrawal,3856.75,2024-06-01
10655,377,Transfer,4796.22,2025-01-30
10656,1628,Transfer,9043.76,2023-10-21
10657,1054,Payment,8271.26,2023-11-15
10658,3975,Transfer,4555.0,2024-08-07
10659,4163,Deposit,6913.21,2022-09-28
10660,3954,Transfer,4600.54,2023-05-28
10661,2390,Transfer,5871.66,2024-05-01
10662,23,Payment,7681.83,2022-12-14
10663,3980,Transfer,5898.7,2025-02-21
10664,2190,Transfer,5645.08,2023-08-04
10665,1008,Withdrawal,2930.23,2024-10-06
10666,1125,Payment,5312.55,2022-11-17
10667,2620,Withdrawal,140.71,2024-09-15
10668,1845,Withdrawal,3239.87,2023-08-04
10669,3624,Payment,5566.65,2023-01-04
10670,1344,Withdrawal,9570.44,2024-04-16
10671,4039,Deposit,6785.17,2025-01-23
10672,825,Withdrawal,8299.82,2022-08-18
10673,4814,Withdrawal,4845.05,2024-11-05
10674,1901,Deposit,5143.58,2023-06-10
10675,2595,Payment,4231.05,2023-11-11
10676,2127,Payment,4229.72,2024-12-21
10677,4400,Withdrawal,4146.4,2024-01-27
10678,2239,Deposit,8835.66,2023-01-20
10679,4347,Payment,1157.95,2022-09-02
10680,4245,Payment,4913.1,2023-12-02
10681,1717,Withdrawal,3882.15,2024-01-30
10682,4217,Withdrawal,474.97,2023-05-08
10683,4475,Payment,4612.26,2025-03-29
10684,2680,Payment,4373.28,2024-05-12
10685,1227,Transfer,2028.11,2024-11-17
10686,65,Transfer,9214.62,2024-05-06
10687,4501,Payment,6585.67,2024-03-22
10688,1338,Withdrawal,171.51,2024-04-21
10689,4923,Deposit,2330.16,2023-09-06
10690,1422,Transfer,7607.37,2024-09-11
10691,2683,Withdrawal,5460.52,2023-11-16
10692,2801,Withdrawal,5133.44,2022-08-21
10693,1058,Transfer,3044.1,2022-12-11
10694,2790,Withdrawal,3909.7,2024-10-12
10695,4081,Deposit,5554.69,2025-04-04
10696,572,Payment,9785.77,2023-11-26
10697,848,Deposit,5081.37,2023-02-20
10698,1802,Deposit,2609.13,2022-08-31
10699,3943,Transfer,2822.73,2023-10-17
10700,2373,Withdrawal,1709.43,2024-07-30
10701,3623,Payment,798.5,2024-03-21
10702,2221,Transfer,1314.41,2024-08-22
10703,1093,Deposit,2244.99,2023-09-30
10704,1266,Transfer,410.05,2022-07-20
10705,2865,Withdrawal,693.28,2023-08-11
10706,2953,Payment,9264.0,2024-11-23
10707,3323,Deposit,4510.94,2023-12-28
10708,3325,Payment,1673.0,2024-07-29
10709,3051,Withdrawal,5779.91,2023-10-27
10710,2673,Transfer,3702.67,2024-04-17
10711,3595,Payment,2509.1,2022-08-24
10712,1968,Deposit,7707.72,2023-07-14
10713,2377,Deposit,1569.82,2022-07-04
10714,3865,Withdrawal,2807.74,2024-09-03
10715,410,Deposit,3809.27,2022-12-10
10716,4316,Withdrawal,3277.86,2022-11-30
10717,3855,Payment,8736.24,2022-11-20
10718,680,Deposit,7946.35,2025-02-26
10719,2796,Payment,38.5,2022-06-25
10720,2481,Withdrawal,2251.27,2024-04-10
10721,2975,Deposit,6139.63,2023-08-06
10722,1573,Payment,5179.26,2022-12-07
10723,919,Withdrawal,4462.89,2025-03-12
10724,3733,Withdrawal,8711.02,2022-10-25
10725,4668,Payment,8274.71,2022-11-09
10726,2045,Transfer,3525.12,2023-05-12
10727,906,Withdrawal,2740.38,2024-01-12
10728,3067,Withdrawal,6626.05,2024-11-01
10729,422,Withdrawal,6831.47,2024-11-16
10730,3020,Payment,3736.46,2022-06-26
10731,4330,Transfer,2937.12,2022-12-12
10732,4054,Payment,3938.86,2025-04-15
10733,681,Payment,8280.53,2023-06-13
10734,2395,Transfer,203.45,2023-02-26
10735,2578,Payment,9697.39,2024-03-29
10736,3088,Payment,1192.32,2025-01-26
10737,2529,Transfer,738.8,2022-12-14
10738,2249,Withdrawal,3070.29,2023-06-12
10739,2633,Withdrawal,1729.21,2024-02-15
10740,2095,Transfer,2510.05,2024-08-05
10741,78,Deposit,7945.33,2025-03-09
10742,2700,Deposit,8623.59,2024-10-23
10743,1376,Payment,3437.35,2023-05-10
10744,795,Transfer,3346.12,2024-04-07
10745,3090,Payment,671.18,2022-06-27
10746,1308,Deposit,5716.11,2024-07-28
10747,1231,Withdrawal,1482.76,2022-12-08
10748,2968,Deposit,5036.19,2022-11-10
10749,2149,Withdrawal,8911.29,2022-11-18
10750,888,Payment,8806.02,2024-03-28
10751,4690,Payment,633.12,2023-09-06
10752,1295,Deposit,1466.89,2023-06-24
10753,4376,Payment,4432.87,2023-04-02
10754,2582,Deposit,3684.01,2024-02-25
10755,621,Withdrawal,4918.41,2025-01-05
10756,128,Withdrawal,4716.5,2023-06-19
10757,4337,Transfer,1549.84,2023-08-29
10758,3110,Transfer,1463.26,2022-12-13
10759,4520,Withdrawal,6156.58,2022-07-18
10760,593,Withdrawal,9419.77,2024-07-12
10761,2953,Payment,3370.16,2025-04-02
10762,2974,Payment,1758.34,2023-10-05
10763,2148,Deposit,4167.79,2022-05-31
10764,1418,Payment,528.37,2025-03-26
10765,4617,Transfer,1119.79,2024-08-30
10766,4527,Withdrawal,4655.75,2024-01-09
10767,4007,Payment,5084.8,2024-11-22
10768,2993,Deposit,516.48,2024-03-15
10769,3153,Deposit,5003.87,2024-03-29
10770,1874,Deposit,4768.31,2023-04-07
10771,1196,Transfer,3773.85,2025-01-16
10772,3123,Deposit,7306.17,2022-09-11
10773,3974,Payment,4691.82,2024-05-10
10774,3976,Withdrawal,5437.15,2024-04-21
10775,4334,Deposit,9007.1,2023-01-18
10776,127,Withdrawal,6056.16,2022-11-11
10777,1775,Payment,951.52,2025-04-21
10778,4049,Transfer,7911.91,2023-10-09
10779,3981,Payment,2342.86,2023-12-18
10780,144,Transfer,7124.38,2024-07-19
10781,783,Deposit,7480.59,2023-01-14
10782,1969,Deposit,6379.88,2022-10-23
10783,256,Payment,1657.57,2022-05-16
10784,4561,Payment,1031.31,2024-10-01
10785,4914,Payment,5390.98,2023-09-24
10786,3781,Transfer,4136.57,2023-08-17
10787,3512,Withdrawal,2716.69,2022-08-02
10788,3995,Deposit,9823.03,2024-10-27
10789,4940,Payment,8511.62,2024-07-10
10790,1204,Transfer,7580.36,2024-04-14
10791,2961,Transfer,9473.93,2023-09-13
10792,155,Payment,4188.75,2023-04-18
10793,2542,Payment,2556.82,2024-04-10
10794,3012,Withdrawal,9944.73,2024-05-23
10795,1891,Withdrawal,9298.96,2022-11-02
10796,4507,Payment,1856.79,2023-08-17
10797,770,Transfer,656.09,2024-05-22
10798,232,Deposit,500.56,2023-12-03
10799,4500,Deposit,2494.66,2023-12-11
10800,3221,Transfer,4967.64,2022-12-28
10801,2947,Withdrawal,8781.8,2022-05-21
10802,612,Withdrawal,9209.0,2025-01-29
10803,1533,Withdrawal,3138.72,2023-04-04
10804,4245,Deposit,9624.76,2023-01-12
10805,1186,Payment,7908.46,2022-08-24
10806,719,Deposit,4881.95,2022-06-11
10807,906,Withdrawal,7848.91,2024-03-11
10808,4689,Transfer,6823.08,2023-09-23
10809,3323,Payment,6760.16,2023-04-29
10810,3303,Payment,30.83,2022-11-19
10811,1700,Deposit,9477.64,2025-04-30
10812,3953,Withdrawal,8221.68,2024-07-22
10813,4802,Transfer,8651.89,2024-06-07
10814,446,Transfer,8030.32,2024-11-22
10815,2858,Payment,1934.41,2023-10-29
10816,1763,Payment,6234.83,2022-10-30
10817,1793,Deposit,6095.54,2024-04-28
10818,693,Deposit,3400.72,2023-09-01
10819,2640,Transfer,9694.26,2023-02-08
10820,3556,Deposit,5997.88,2023-04-29
10821,4234,Deposit,627.84,2024-02-13
10822,3582,Withdrawal,906.5,2023-12-11
10823,766,Payment,3504.57,2023-01-31
10824,399,Deposit,978.57,2024-06-11
10825,2009,Withdrawal,4549.23,2024-06-24
10826,4563,Payment,1119.45,2023-01-04
10827,200,Transfer,5607.8,2022-06-06
10828,3379,Deposit,2271.09,2024-06-01
10829,2485,Payment,1807.32,2023-06-08
10830,2941,Transfer,4907.39,2025-03-04
10831,2069,Payment,402.03,2025-02-01
10832,1548,Deposit,983.81,2023-05-27
10833,3472,Payment,3614.55,2024-12-17
10834,863,Payment,7236.32,2024-11-20
10835,2033,Payment,403.79,2025-04-13
10836,4538,Payment,2603.04,2025-03-17
10837,530,Transfer,5513.39,2024-10-19
10838,1350,Withdrawal,4946.16,2022-11-11
10839,3877,Payment,5125.46,2025-03-23
10840,1961,Payment,3294.14,2022-08-24
10841,3353,Deposit,9483.64,2023-02-16
10842,2262,Deposit,9231.2,2023-07-07
10843,175,Payment,5701.05,2022-12-20
10844,123,Payment,7464.84,2024-12-05
